wavelength,flux
4607.869,6.374
4608.929,3.963
4609.991,3.711
4611.052,5.4
4612.113,5.553
4613.176,5.947
4614.237,6.446
4615.301,6.397
4616.363,7.005
4617.428,5.961
4618.49,5.789
4619.552,6.615
4620.618,4.915
4621.681,6.096
4622.747,5.878
4623.81,5.367
4624.876,5.299
4625.94,5.406
4627.004,5.659
4628.071,6.62
4629.136,4.657
4630.203,5.011
4631.269,4.999
4632.336,4.192
4633.402,5.403
4634.468,4.99
4635.537,6.28
4636.603,6.482
4637.672,6.139
4638.739,5.823
4639.809,4.482
4640.876,5.68
4641.944,5.216
4643.014,4.388
4644.083,4.521
4645.153,5.225
4646.222,6.212
4647.293,5.549
4648.362,6.008
4649.432,5.474
4650.504,4.961
4651.574,6.247
4652.646,6.254
4653.717,4.669
4654.79,3.272
4655.861,5.328
4656.935,5.786
4658.006,7.297
4659.077,5.622
4660.152,3.391
4661.224,4.405
4662.298,5.3
4663.371,4.585
4664.446,5.379
4665.52,4.486
4666.593,5.156
4667.669,4.777
4668.743,3.744
4669.819,4.309
4670.894,4.815
4671.971,5.661
4673.045,7.26
4674.121,7.231
4675.198,5.737
4676.274,5.351
4677.352,6.309
4678.428,3.579
4679.507,4.949
4680.583,4.824
4681.66,3.141
4682.74,5.006
4683.817,5.743
4684.897,5.98
4685.975,6.189
4687.056,4.453
4688.134,5.445
4689.212,6.528
4690.293,4.935
4691.373,5.838
4692.455,6.897
4693.534,5.877
4694.616,7.258
4695.696,4.978
4696.776,4.02
4697.859,5.824
4698.94,4.447
4700.024,5.418
4701.105,3.46
4702.189,4.992
4703.271,4.746
4704.353,5.361
4705.438,5.79
4706.52,5.601
4707.605,6.097
4708.688,4.736
4709.774,5.508
4710.858,5.872
4711.941,3.42
4713.028,4.551
4714.112,4.842
4715.199,5.111
4716.284,7.043
4717.372,6.44
4718.457,5.062
4719.542,4.588
4720.631,5.543
4721.717,6.96
4722.806,6.178
4723.892,6.251
4724.981,6.324
4726.068,6.239
4727.155,6.708
4728.246,5.319
4729.333,5.814
4730.424,6.656
4731.512,6.906
4732.603,7.852
4733.692,7.21
4734.781,4.737
4735.873,4.441
4736.962,6.249
4738.055,3.952
4739.145,4.307
4740.237,6.164
4741.328,7.119
4742.421,5.086
4743.512,4.844
4744.604,5.422
4745.697,5.473
4746.789,5.41
4747.884,5.095
4748.976,4.745
4750.071,5.215
4751.164,7.155
4752.257,6.978
4753.353,5.375
4754.446,5.297
4755.542,6.546
4756.637,5.715
4757.733,4.474
4758.828,6.678
4759.923,5.622
4761.021,5.353
4762.116,6.613
4763.214,5.329
4764.31,4.214
4765.408,5.145
4766.504,4.454
4767.601,4.279
4768.7,5.51
4769.797,5.293
4770.897,7.16
4771.995,6.65
4773.095,5.769
4774.193,6.386
4775.292,6.137
4776.393,4.842
4777.492,5.905
4778.593,6.286
4779.692,5.023
4780.795,6.75
4781.895,8.17
4782.995,5.696
4784.098,4.378
4785.198,6.129
4786.302,5.79
4787.403,5.543
4788.507,6.668
4789.608,6.054
4790.71,5.344
4791.815,4.748
4792.917,5.056
4794.022,5.053
4795.125,4.639
4796.231,4.32
4797.334,4.232
4798.438,2.851
4799.544,5.431
4800.649,5.814
4801.756,3.897
4802.86,4.186
4803.968,4.317
4805.073,4.209
4806.178,5.377
4807.287,5.35
4808.393,4.491
4809.501,3.491
4810.608,4.427
4811.717,5.164
4812.824,3.915
4813.931,7.645
4815.042,5.852
4816.149,7.08
4817.26,6.818
4818.368,3.897
4819.479,5.514
4820.588,7.264
4821.697,5.365
4822.809,4.366
4823.918,5.746
4825.03,6.34
4826.14,5.847
4827.253,4.528
4828.364,4.424
4829.477,5.786
4830.588,4.222
4831.699,4.758
4832.813,7.764
4833.925,5.993
4835.04,4.828
4836.152,4.77
4837.268,4.884
4838.38,2.889
4839.494,5.491
4840.609,6.358
4841.723,4.908
4842.839,5.284
4843.954,6.649
4845.071,6.341
4846.185,4.383
4847.3,6.217
4848.418,5.366
4849.533,5.734
4850.651,6.52
4851.768,7.114
4852.886,6.379
4854.002,7.192
4855.119,7.075
4856.239,6.337
4857.356,5.866
4858.476,5.396
4859.594,5.589
4860.714,6.656
4861.833,6.871
4862.951,5.848
4864.072,5.905
4865.191,6.232
4866.313,5.862
4867.433,6.493
4868.555,5.249
4869.675,7.211
4870.795,5.064
4871.919,6.208
4873.04,4.217
4874.163,6.112
4875.285,4.691
4876.409,5.718
4877.531,5.184
4878.653,5.495
4879.778,5.801
4880.9,5.795
4882.026,5.736
4883.149,4.604
4884.275,5.045
4885.398,6.128
4886.522,4.99
4887.649,3.892
4888.773,5.612
4889.901,5.697
4891.026,5.211
4892.154,4.184
4893.279,3.796
4894.405,6.219
4895.534,5.471
4896.66,4.538
4897.789,5.342
4898.916,4.731
4900.045,5.303
4901.172,4.867
4902.3,6.214
4903.431,6.464
4904.559,6.579
4905.689,4.881
4906.818,6.029
4907.95,6.112
4909.079,5.447
4910.208,5.492
4911.34,5.06
4912.47,6.998
4913.603,4.951
4914.733,4.739
4915.867,5.059
4916.998,5.119
4918.131,7.461
4919.263,6.618
4920.395,6.706
4921.529,6.66
4922.661,5.729
4923.796,6.122
4924.929,4.687
4926.065,5.45
4927.198,8.056
4928.332,7.189
4929.468,6.963
4930.602,6.625
4931.739,4.484
4932.874,5.351
4934.011,6.242
4935.146,6.247
4936.281,6.945
4937.419,6.172
4938.556,5.396
4939.694,3.698
4940.831,5.522
4941.97,6.121
4943.107,7.224
4944.244,5.112
4945.384,5.222
4946.522,6.221
4947.663,4.961
4948.801,5.596
4949.942,7.8
4951.081,6.026
4952.22,6.142
4953.362,6.895
4954.501,5.744
4955.644,5.347
4956.784,6.885
4957.927,6.472
4959.067,6.29
4960.208,6.97
4961.352,5.984
4962.493,6.63
4963.638,6.727
4964.779,6.029
4965.924,5.92
4967.067,5.155
4968.209,4.584
4969.355,5.537
4970.498,6.281
4971.645,5.632
4972.788,5.334
4973.935,5.848
4975.079,5.78
4976.224,5.2
4977.371,6.718
4978.516,9.726
