wavelength,flux
5088.619,10.329
5089.792,8.131
5090.963,8.907
5092.135,10.456
5093.309,9.9
5094.48,9.665
5095.655,10.194
5096.828,8.226
5098.003,8.268
5099.176,9.224
5100.352,9.028
5101.525,9.879
5102.699,10.071
5103.875,10.103
5105.049,9.843
5106.227,8.523
5107.401,8.899
5108.579,9.101
5109.754,8.341
5110.93,8.592
5112.108,8.169
5113.284,5.9
5114.463,7.292
5115.64,9.089
5116.82,8.123
5117.997,9.733
5119.174,8.006
5120.354,10.199
5121.533,9.81
5122.713,8.97
5123.892,9.826
5125.074,9.775
5126.252,8.591
5127.432,12.063
5128.614,9.425
5129.794,9.672
5130.977,8.693
5132.157,7.277
5133.341,7.714
5134.522,10.632
5135.703,9.837
5136.887,9.455
5138.069,10.21
5139.254,10.28
5140.436,8.548
5141.622,10.021
5142.804,9.243
5143.987,7.772
5145.174,8.593
5146.357,7.999
5147.544,7.903
5148.728,8.563
5149.916,9.849
5151.1,10.168
5152.285,9.55
5153.473,7.494
5154.659,8.183
5155.848,8.603
5157.034,9.019
5158.223,10.183
5159.41,8.987
5160.596,8.827
5161.786,10.175
5162.974,8.706
5164.165,7.254
5165.353,8.182
5166.543,8.944
5167.732,8.998
5168.921,9.257
5170.113,8.729
5171.302,8.036
5172.495,8.301
5173.685,9.692
5174.878,9.752
5176.068,7.447
5177.259,8.229
5178.453,9.42
5179.644,8.811
5180.838,9.481
5182.03,9.735
5183.225,7.667
5184.417,8.172
5185.61,8.972
5186.806,9.152
5188,10.371
5189.196,10.048
5190.39,7.782
5191.586,7.897
5192.781,7.656
5193.978,8.529
5195.173,9.634
5196.368,8.97
5197.566,10.367
5198.762,10.109
5199.961,7.695
5201.157,6.682
5202.356,6.871
5203.553,8.834
5204.75,7.183
5205.951,7.253
5207.148,8.252
5208.349,8.854
5209.547,7.936
5210.749,9.453
5211.947,8.839
5213.146,6.287
5214.348,8.105
5215.548,8.87
5216.75,8.317
5217.951,7.566
5219.154,6.202
5220.354,8.496
5221.556,9.044
5222.76,9.29
5223.961,9.062
5225.166,7.922
5226.368,9.662
5227.573,8.932
5228.775,6.859
5229.979,7.545
5231.185,8.58
5232.388,8.849
5233.594,9.499
5234.798,8.686
5236.005,8.613
5237.21,9.544
5238.415,9.541
5239.623,7.643
5240.828,7.597
5242.037,7.791
5243.243,7.951
5244.452,8.294
5245.658,8.548
5246.865,9.639
5248.075,10.035
5249.282,9.506
5250.493,7.223
5251.701,7.627
5252.912,8.073
5254.12,8.485
5255.329,10.156
5256.541,9.246
5257.75,7.912
5258.962,8.851
5260.172,8.809
5261.385,6.746
5262.596,6.457
5263.806,8.348
5265.02,8.209
5266.231,8.042
5267.446,9.031
5268.657,8.689
5269.872,9.585
5271.084,8.535
5272.297,7.081
5273.513,9.196
5274.726,9.005
5275.942,9.658
5277.156,9.035
5278.373,8.282
5279.587,8.559
5280.805,8.374
5282.02,10.064
5283.235,8.896
5284.453,8.101
5285.669,9.424
5286.888,9.658
5288.104,7.585
5289.323,9.138
5290.54,7.769
5291.757,8.786
5292.978,11.377
5294.195,8.264
5295.416,6.589
5296.634,9.081
5297.855,9.389
5299.074,8.051
5300.293,8.647
5301.516,6.436
5302.735,7.888
5303.958,8.442
5305.178,5.869
5306.401,8.853
5307.622,9.114
5308.843,7.67
